model_name,accuracy
model_67_7907.pth,0.994
model_67_7908.pth,0.999
model_67_7909.pth,0.999
model_67_7910.pth,0.999
model_67_7911.pth,0.999
model_67_7912.pth,1.0
model_67_7913.pth,1.0
model_67_7914.pth,1.0
model_67_7915.pth,1.0
model_67_7916.pth,0.999
model_67_7917.pth,0.998
model_67_7918.pth,1.0
model_67_7919.pth,0.999
model_67_7920.pth,0.993
model_67_7921.pth,1.0
model_67_7922.pth,0.999
model_67_7923.pth,0.986
model_67_7924.pth,0.998
model_67_7925.pth,0.999
model_67_7926.pth,0.997
model_67_7927.pth,0.999
model_67_7928.pth,0.999
model_67_7929.pth,1.0
model_67_7930.pth,1.0
model_67_7931.pth,1.0
model_67_7932.pth,0.999
model_67_7933.pth,1.0
model_67_7934.pth,1.0
model_67_7935.pth,0.999
model_67_7936.pth,0.999
model_67_7937.pth,0.984
model_67_7938.pth,1.0
model_67_7939.pth,0.999
model_67_7940.pth,0.999
model_67_7941.pth,0.999
model_67_7942.pth,0.999
model_67_7943.pth,1.0
model_67_7944.pth,0.999
model_67_7945.pth,0.998
model_67_7946.pth,1.0
model_67_7947.pth,0.997
model_67_7948.pth,1.0
model_67_7949.pth,1.0
model_67_7950.pth,1.0
model_67_7951.pth,1.0
model_67_7952.pth,0.999
model_67_7953.pth,0.999
model_67_7954.pth,0.999
model_67_7955.pth,0.999
model_67_7956.pth,0.999
model_67_7957.pth,0.999
model_67_7958.pth,1.0
model_67_7959.pth,0.999
model_67_7960.pth,0.998
model_67_7961.pth,0.999
model_67_7962.pth,0.999
model_67_7963.pth,0.999
model_67_7964.pth,1.0
model_67_7965.pth,0.998
model_67_7966.pth,0.999
model_67_7967.pth,0.998
model_67_7968.pth,0.997
model_67_7969.pth,0.999
model_67_7970.pth,1.0
model_67_7971.pth,0.999
model_67_7972.pth,1.0
model_67_7973.pth,0.997
model_67_7974.pth,0.998
model_67_7975.pth,0.999
model_67_7976.pth,0.999
model_67_7977.pth,1.0
model_67_7978.pth,0.999
model_67_7979.pth,0.999
model_67_7980.pth,1.0
model_67_7981.pth,0.999
model_67_7982.pth,0.999
model_67_7983.pth,0.999
model_67_7984.pth,0.997
model_67_7985.pth,0.999
model_67_7986.pth,0.999
model_67_7987.pth,1.0
model_67_7988.pth,0.999
model_67_7989.pth,0.999
model_67_7990.pth,1.0
model_67_7991.pth,0.999
model_67_7992.pth,0.999
model_67_7993.pth,0.999
model_67_7994.pth,0.998
model_67_7995.pth,0.999
model_67_7996.pth,1.0
model_67_7997.pth,1.0
model_67_7998.pth,0.997
model_67_7999.pth,0.999
model_67_8000.pth,0.999
model_67_8001.pth,0.999
model_67_8002.pth,1.0
model_67_8003.pth,1.0
model_67_8004.pth,0.999
model_67_8005.pth,1.0
model_67_8006.pth,0.999
model_67_8007.pth,0.999
model_67_8008.pth,0.999
model_67_8009.pth,0.998
model_67_8010.pth,0.999
model_67_8011.pth,0.999
model_67_8012.pth,0.999
model_67_8013.pth,0.999
model_67_8014.pth,1.0
model_67_8015.pth,0.999
model_67_8016.pth,1.0
model_67_8017.pth,0.997
model_67_8018.pth,0.997
model_67_8019.pth,1.0
model_67_8020.pth,1.0
model_67_8021.pth,1.0
model_67_8022.pth,0.999
model_67_8023.pth,0.998
model_67_8024.pth,1.0
model_67_8025.pth,0.998
model_67_8026.pth,1.0
model_67_8027.pth,1.0
model_67_8028.pth,1.0
model_67_8029.pth,0.999
model_67_8030.pth,0.997
model_67_8031.pth,0.999
model_67_8032.pth,0.999
model_67_8033.pth,0.999
model_67_8034.pth,0.999
model_67_8035.pth,1.0
model_67_8036.pth,0.999
model_67_8037.pth,1.0
model_67_8038.pth,0.997
model_67_8039.pth,0.998
model_67_8040.pth,0.998
model_67_8041.pth,0.999
model_67_8042.pth,0.999
model_67_8043.pth,0.978
model_67_8044.pth,1.0
model_67_8045.pth,1.0
model_67_8046.pth,1.0
model_67_8047.pth,0.997
model_67_8048.pth,1.0
model_67_8049.pth,0.999
model_67_8050.pth,0.999
model_67_8051.pth,1.0
model_67_8052.pth,1.0
model_67_8053.pth,1.0
model_67_8054.pth,0.999
model_67_8055.pth,0.999
model_67_8056.pth,0.999
model_67_8057.pth,0.997
model_67_8058.pth,0.995
model_67_8059.pth,0.998
model_67_8060.pth,0.998
model_67_8061.pth,0.999
model_67_8062.pth,1.0
model_67_8063.pth,0.999
model_67_8064.pth,0.983
model_67_8065.pth,0.999
model_67_8066.pth,1.0
model_67_8067.pth,0.999
model_67_8068.pth,0.999
model_67_8069.pth,0.998
model_67_8070.pth,0.999
model_67_8071.pth,1.0
model_67_8072.pth,0.999
model_67_8073.pth,1.0
model_67_8074.pth,0.999
model_67_8075.pth,0.999
model_67_8076.pth,0.999
model_67_8077.pth,0.999
model_67_8078.pth,0.999
model_67_8079.pth,0.997
model_67_8080.pth,0.999
model_67_8081.pth,1.0
model_67_8082.pth,1.0
model_67_8083.pth,0.999
model_67_8084.pth,0.999
model_67_8085.pth,1.0
model_67_8086.pth,0.999
model_67_8087.pth,1.0
model_67_8088.pth,0.999
model_67_8089.pth,0.997
model_67_8090.pth,0.999
model_67_8091.pth,0.998
model_67_8092.pth,1.0
model_67_8093.pth,0.999
model_67_8094.pth,0.999
model_67_8095.pth,0.999
model_67_8096.pth,0.999
model_67_8097.pth,1.0
model_67_8098.pth,0.999
model_67_8099.pth,0.999
model_67_8100.pth,0.997
model_67_8101.pth,0.999
model_67_8102.pth,0.999
model_67_8103.pth,0.999
model_67_8104.pth,0.999
model_67_8105.pth,0.999
model_67_8106.pth,1.0
model_67_8107.pth,0.974
model_67_8108.pth,0.998
model_67_8109.pth,0.999
model_67_8110.pth,1.0
model_67_8111.pth,0.999
model_67_8112.pth,1.0
model_67_8113.pth,0.999
model_67_8114.pth,0.999
model_67_8115.pth,0.998
model_67_8116.pth,1.0
model_67_8117.pth,1.0
model_67_8118.pth,0.997
model_67_8119.pth,0.998
model_67_8120.pth,0.999
model_67_8121.pth,0.997
model_67_8122.pth,0.999
model_67_8123.pth,1.0
model_67_8124.pth,1.0
model_67_8125.pth,0.999
model_67_8126.pth,0.995
model_67_8127.pth,0.999
model_67_8128.pth,1.0
model_67_8129.pth,0.999
model_67_8130.pth,0.999
model_67_8131.pth,0.995
model_67_8132.pth,0.999
model_67_8133.pth,0.999
model_67_8134.pth,1.0
model_67_8135.pth,0.999
model_67_8136.pth,1.0
model_67_8137.pth,0.999
model_67_8138.pth,0.999
model_67_8139.pth,1.0
model_67_8140.pth,0.999
model_67_8141.pth,1.0
model_67_8142.pth,0.998
model_67_8143.pth,0.998
model_67_8144.pth,0.999
model_67_8145.pth,0.999
model_67_8146.pth,0.999
model_67_8147.pth,0.999
model_67_8148.pth,0.999
model_67_8149.pth,0.999
model_67_8150.pth,0.999
model_67_8151.pth,0.999
model_67_8152.pth,0.998
model_67_8153.pth,0.999
model_67_8154.pth,0.999
model_67_8155.pth,0.999
model_67_8156.pth,0.999
model_67_8157.pth,1.0
model_67_8158.pth,0.999
model_67_8159.pth,0.999
model_67_8160.pth,0.999
model_67_8161.pth,0.998
model_67_8162.pth,0.997
model_67_8163.pth,0.998
model_67_8164.pth,0.999
model_67_8165.pth,0.999
model_67_8166.pth,0.999
model_67_8167.pth,0.999
model_67_8168.pth,0.999
model_67_8169.pth,0.999
model_67_8170.pth,1.0
model_67_8171.pth,0.999
model_67_8172.pth,1.0
model_67_8173.pth,0.998
model_67_8174.pth,0.999
model_67_8175.pth,0.999
model_67_8176.pth,0.999
model_67_8177.pth,0.997
model_67_8178.pth,0.999
model_67_8179.pth,0.999
model_67_8180.pth,0.999
model_67_8181.pth,0.999
model_67_8182.pth,0.998
model_67_8183.pth,0.999
model_67_8184.pth,0.999
model_67_8185.pth,0.999
model_67_8186.pth,1.0
model_67_8187.pth,0.991
model_67_8188.pth,0.999
model_67_8189.pth,0.999
model_67_8190.pth,0.999
model_67_8191.pth,0.999
model_67_8192.pth,0.999
model_67_8193.pth,0.999
model_67_8194.pth,1.0
model_67_8195.pth,0.999
model_67_8196.pth,0.999
model_67_8197.pth,0.999
model_67_8198.pth,0.999
model_67_8199.pth,1.0
model_67_8200.pth,0.999
model_67_8201.pth,1.0
model_67_8202.pth,0.999
model_67_8203.pth,0.999
model_67_8204.pth,0.994
model_67_8205.pth,0.999
model_67_8206.pth,0.999
model_67_8207.pth,0.999
model_67_8208.pth,0.999
model_67_8209.pth,0.999
model_67_8210.pth,0.999
model_67_8211.pth,0.999
model_67_8212.pth,0.997
model_67_8213.pth,0.999
model_67_8214.pth,0.999
model_67_8215.pth,0.999
model_67_8216.pth,1.0
model_67_8217.pth,0.999
model_67_8218.pth,0.997
model_67_8219.pth,0.999
model_67_8220.pth,1.0
model_67_8221.pth,0.997
model_67_8222.pth,0.997
model_67_8223.pth,0.999
model_67_8224.pth,0.997
model_67_8225.pth,0.999
model_67_8226.pth,0.999
model_67_8227.pth,0.999
model_67_8228.pth,0.999
model_67_8229.pth,0.998
model_67_8230.pth,0.999
model_67_8231.pth,0.995
model_67_8232.pth,1.0
model_67_8233.pth,0.999
model_67_8234.pth,0.999
model_67_8235.pth,1.0
model_67_8236.pth,0.999
model_67_8237.pth,0.999
model_67_8238.pth,0.999
model_67_8239.pth,0.999
model_67_8240.pth,1.0
model_67_8241.pth,1.0
model_67_8242.pth,0.999
model_67_8243.pth,0.999
model_67_8244.pth,0.999
model_67_8245.pth,0.999
model_67_8246.pth,0.999
model_67_8247.pth,1.0
model_67_8248.pth,0.999
model_67_8249.pth,1.0
model_67_8250.pth,1.0
model_67_8251.pth,1.0
model_67_8252.pth,0.999
model_67_8253.pth,1.0
model_67_8254.pth,0.999
model_67_8255.pth,0.997
model_67_8256.pth,0.998
model_67_8257.pth,0.999
model_67_8258.pth,0.998
model_67_8259.pth,0.998
model_67_8260.pth,0.999
model_67_8261.pth,0.999
model_67_8262.pth,1.0
model_67_8263.pth,1.0
model_67_8264.pth,0.998
model_67_8265.pth,1.0
model_67_8266.pth,0.998
model_67_8267.pth,0.999
model_67_8268.pth,0.998
model_67_8269.pth,0.999
model_67_8270.pth,0.999
model_67_8271.pth,0.998
model_67_8272.pth,0.999
model_67_8273.pth,0.999
model_67_8274.pth,0.999
model_67_8275.pth,0.997
model_67_8276.pth,0.999
model_67_8277.pth,0.999
model_67_8278.pth,0.993
model_67_8279.pth,0.999
model_67_8280.pth,0.999
model_67_8281.pth,0.999
model_67_8282.pth,0.998
model_67_8283.pth,0.999
model_67_8284.pth,0.98
model_67_8285.pth,1.0
model_67_8286.pth,1.0
model_67_8287.pth,0.999
model_67_8288.pth,0.999
model_67_8289.pth,1.0
model_67_8290.pth,0.999
model_67_8291.pth,0.999
model_67_8292.pth,0.999
model_67_8293.pth,1.0
model_67_8294.pth,1.0
model_67_8295.pth,0.999
model_67_8296.pth,1.0
model_67_8297.pth,1.0
model_67_8298.pth,0.998
model_67_8299.pth,0.998
model_67_8300.pth,0.999
model_67_8301.pth,0.999
model_67_8302.pth,0.999
model_67_8303.pth,0.998
model_67_8304.pth,0.999
model_67_8305.pth,0.999
model_67_8306.pth,0.999
model_67_8307.pth,1.0
model_67_8308.pth,0.999
model_67_8309.pth,1.0
model_67_8310.pth,1.0
model_67_8311.pth,1.0
model_67_8312.pth,0.999
model_67_8313.pth,1.0
model_67_8314.pth,1.0
model_67_8315.pth,0.997
model_67_8316.pth,1.0
model_67_8317.pth,0.997
model_67_8318.pth,0.999
model_67_8319.pth,0.999
model_67_8320.pth,1.0
model_67_8321.pth,1.0
model_67_8322.pth,1.0
model_67_8323.pth,1.0
model_67_8324.pth,1.0
model_67_8325.pth,1.0
model_67_8326.pth,0.998
model_67_8327.pth,0.997
model_67_8328.pth,1.0
model_67_8329.pth,0.998
model_67_8330.pth,0.999
model_67_8331.pth,0.999
model_67_8332.pth,0.998
model_67_8333.pth,0.997
model_67_8334.pth,0.999
model_67_8335.pth,0.999
model_67_8336.pth,0.999
model_67_8337.pth,0.995
model_67_8338.pth,0.992
model_67_8339.pth,0.997
model_67_8340.pth,0.997
model_67_8341.pth,0.999
model_67_8342.pth,0.996
model_67_8343.pth,1.0
model_67_8344.pth,0.998
model_67_8345.pth,0.999
model_67_8346.pth,0.999
model_67_8347.pth,1.0
model_67_8348.pth,0.997
model_67_8349.pth,1.0
model_67_8350.pth,0.998
model_67_8351.pth,0.996
model_67_8352.pth,0.999
model_67_8353.pth,0.999
model_67_8354.pth,0.999
model_67_8355.pth,1.0
model_67_8356.pth,0.997
model_67_8357.pth,1.0
model_67_8358.pth,0.991
model_67_8359.pth,0.999
model_67_8360.pth,1.0
model_67_8361.pth,1.0
model_67_8362.pth,0.999
model_67_8363.pth,0.999
model_67_8364.pth,0.999
model_67_8365.pth,0.999
model_67_8366.pth,0.999
model_67_8367.pth,0.999
model_67_8368.pth,0.997
model_67_8369.pth,0.999
model_67_8370.pth,1.0
model_67_8371.pth,1.0
model_67_8372.pth,0.998
model_67_8373.pth,0.999
model_67_8374.pth,0.999
model_67_8375.pth,0.999
model_67_8376.pth,0.999
model_67_8377.pth,1.0
model_67_8378.pth,1.0
model_67_8379.pth,0.999
model_67_8380.pth,0.999
model_67_8381.pth,1.0
model_67_8382.pth,0.999
model_67_8383.pth,0.999
model_67_8384.pth,0.998
model_67_8385.pth,0.999
model_67_8386.pth,1.0
model_67_8387.pth,0.999
model_67_8388.pth,0.998
model_67_8389.pth,1.0
model_67_8390.pth,0.999
model_67_8391.pth,0.997
model_67_8392.pth,0.999
model_67_8393.pth,0.999
model_67_8394.pth,0.999
model_67_8395.pth,0.999
model_67_8396.pth,0.998
model_67_8397.pth,1.0
model_67_8398.pth,1.0
model_67_8399.pth,0.999
model_67_8400.pth,0.999
model_67_8401.pth,1.0
model_67_8402.pth,0.999
model_67_8403.pth,0.999
model_67_8404.pth,0.997
model_67_8405.pth,0.999
model_67_8406.pth,0.999
model_67_8407.pth,0.999
model_67_8408.pth,0.995
model_67_8409.pth,1.0
model_67_8410.pth,0.999
model_67_8411.pth,0.999
model_67_8412.pth,0.999
model_67_8413.pth,0.999
model_67_8414.pth,1.0
model_67_8415.pth,0.999
model_67_8416.pth,0.997
model_67_8417.pth,0.998
model_67_8418.pth,0.999
model_67_8419.pth,0.999
model_67_8420.pth,0.999
model_67_8421.pth,0.999
model_67_8422.pth,0.999
model_67_8423.pth,0.97
model_67_8424.pth,0.999
model_67_8425.pth,1.0
model_67_8426.pth,1.0
model_67_8427.pth,0.999
model_67_8428.pth,1.0
model_67_8429.pth,0.999
model_67_8430.pth,0.994
model_67_8431.pth,1.0
model_67_8432.pth,0.999
model_67_8433.pth,0.999
model_67_8434.pth,0.998
model_67_8435.pth,0.998
model_67_8436.pth,0.999
model_67_8437.pth,0.998
model_67_8438.pth,0.997
model_67_8439.pth,0.999
model_67_8440.pth,0.997
model_67_8441.pth,1.0
model_67_8442.pth,0.999
model_67_8443.pth,1.0
model_67_8444.pth,1.0
model_67_8445.pth,0.999
model_67_8446.pth,0.997
model_67_8447.pth,0.999
model_67_8448.pth,0.999
model_67_8449.pth,0.995
model_67_8450.pth,0.999
model_67_8451.pth,0.973
model_67_8452.pth,0.998
model_67_8453.pth,0.999
model_67_8454.pth,1.0
model_67_8455.pth,0.998
model_67_8456.pth,0.998
model_67_8457.pth,1.0
model_67_8458.pth,0.999
model_67_8459.pth,0.999
model_67_8460.pth,0.999
model_67_8461.pth,1.0
model_67_8462.pth,0.999
model_67_8463.pth,0.999
model_67_8464.pth,0.999
model_67_8465.pth,0.999
model_67_8466.pth,1.0
model_67_8467.pth,0.999
model_67_8468.pth,1.0
model_67_8469.pth,1.0
model_67_8470.pth,1.0
model_67_8471.pth,0.995
model_67_8472.pth,0.997
model_67_8473.pth,1.0
model_67_8474.pth,0.999
model_67_8475.pth,0.999
model_67_8476.pth,1.0
model_67_8477.pth,0.999
model_67_8478.pth,1.0
model_67_8479.pth,0.999
model_67_8480.pth,0.998
model_67_8481.pth,0.999
model_67_8482.pth,0.997
model_67_8483.pth,0.999
model_67_8484.pth,0.999
model_67_8485.pth,0.999
model_67_8486.pth,0.999
model_67_8487.pth,1.0
model_67_8488.pth,0.999
model_67_8489.pth,1.0
model_67_8490.pth,0.989
model_67_8491.pth,0.999
model_67_8492.pth,0.999
model_67_8493.pth,1.0
model_67_8494.pth,0.999
model_67_8495.pth,1.0
model_67_8496.pth,0.999
model_67_8497.pth,1.0
model_67_8498.pth,0.997
model_67_8499.pth,1.0
model_67_8500.pth,0.999
model_67_8501.pth,0.998
model_67_8502.pth,0.999
model_67_8503.pth,0.997
model_67_8504.pth,0.999
model_67_8505.pth,0.999
model_67_8506.pth,0.999
model_67_8507.pth,0.999
model_67_8508.pth,0.999
model_67_8509.pth,0.999
model_67_8510.pth,0.999
model_67_8511.pth,1.0
model_67_8512.pth,0.998
model_67_8513.pth,0.998
model_67_8514.pth,0.999
model_67_8515.pth,0.999
model_67_8516.pth,0.999
model_67_8517.pth,1.0
model_67_8518.pth,1.0
model_67_8519.pth,0.999
model_67_8520.pth,0.999
model_67_8521.pth,0.997
model_67_8522.pth,1.0
model_67_8523.pth,0.999
model_67_8524.pth,0.999
model_67_8525.pth,0.993
model_67_8526.pth,0.999
model_67_8527.pth,0.999
model_67_8528.pth,1.0
model_67_8529.pth,1.0
model_67_8530.pth,0.999
model_67_8531.pth,0.999
model_67_8532.pth,0.999
model_67_8533.pth,1.0
model_67_8534.pth,0.999
model_67_8535.pth,0.999
model_67_8536.pth,0.999
model_67_8537.pth,1.0
model_67_8538.pth,0.999
model_67_8539.pth,0.999
model_67_8540.pth,0.999
model_67_8541.pth,0.999
model_67_8542.pth,0.999
model_67_8543.pth,0.97
model_67_8544.pth,0.999
model_67_8545.pth,0.999
model_67_8546.pth,1.0
model_67_8547.pth,0.999
model_67_8548.pth,0.999
model_67_8549.pth,0.999
model_67_8550.pth,0.999
model_67_8551.pth,0.999
model_67_8552.pth,0.997
model_67_8553.pth,0.999
model_67_8554.pth,0.999
model_67_8555.pth,0.999
model_67_8556.pth,0.999
model_67_8557.pth,0.998
model_67_8558.pth,0.999
model_67_8559.pth,1.0
model_67_8560.pth,1.0
model_67_8561.pth,0.999
model_67_8562.pth,0.999
model_67_8563.pth,1.0
model_67_8564.pth,0.999
model_67_8565.pth,0.998
model_67_8566.pth,0.974
model_67_8567.pth,0.999
model_67_8568.pth,0.999
model_67_8569.pth,0.999
model_67_8570.pth,0.999
model_67_8571.pth,0.999
model_67_8572.pth,1.0
model_67_8573.pth,0.998
model_67_8574.pth,0.999
model_67_8575.pth,0.999
model_67_8576.pth,0.999
model_67_8577.pth,0.999
model_67_8578.pth,0.999
model_67_8579.pth,1.0
model_67_8580.pth,0.999
model_67_8581.pth,1.0
model_67_8582.pth,0.999
model_67_8583.pth,1.0
model_67_8584.pth,0.999
model_67_8585.pth,0.999
model_67_8586.pth,0.997
model_67_8587.pth,0.998
model_67_8588.pth,0.999
model_67_8589.pth,0.999
model_67_8590.pth,0.999
model_67_8591.pth,0.999
model_67_8592.pth,0.999
model_67_8593.pth,0.998
model_67_8594.pth,1.0
model_67_8595.pth,0.998
model_67_8596.pth,0.999
model_67_8597.pth,0.999
model_67_8598.pth,1.0
model_67_8599.pth,0.998
model_67_8600.pth,0.999
model_67_8601.pth,0.999
model_67_8602.pth,0.999
model_67_8603.pth,1.0
model_67_8604.pth,0.998
model_67_8605.pth,1.0
model_67_8606.pth,0.999
model_67_8607.pth,0.977
model_67_8608.pth,0.999
model_67_8609.pth,0.999
model_67_8610.pth,0.999
model_67_8611.pth,0.993
model_67_8612.pth,1.0
model_67_8613.pth,0.999
model_67_8614.pth,0.999
model_67_8615.pth,0.999
model_67_8616.pth,0.999
model_67_8617.pth,0.999
model_67_8618.pth,0.999
model_67_8619.pth,0.997
model_67_8620.pth,0.998
model_67_8621.pth,0.998
model_67_8622.pth,0.999
model_67_8623.pth,0.999
model_67_8624.pth,0.999
model_67_8625.pth,1.0
model_67_8626.pth,0.999
model_67_8627.pth,0.963
model_67_8628.pth,0.999
model_67_8629.pth,0.999
model_67_8630.pth,1.0
model_67_8631.pth,0.997
model_67_8632.pth,1.0
model_67_8633.pth,0.998
model_67_8634.pth,0.996
model_67_8635.pth,0.999
model_67_8636.pth,0.999
model_67_8637.pth,0.999
model_67_8638.pth,0.999
model_67_8639.pth,0.999
model_67_8640.pth,0.994
model_67_8641.pth,1.0
model_67_8642.pth,0.999
model_67_8643.pth,0.999
model_67_8644.pth,0.998
model_67_8645.pth,1.0
model_67_8646.pth,0.999
model_67_8647.pth,0.999
model_67_8648.pth,0.999
model_67_8649.pth,1.0
model_67_8650.pth,1.0
model_67_8651.pth,0.999
model_67_8652.pth,1.0
model_67_8653.pth,1.0
model_67_8654.pth,0.999
model_67_8655.pth,1.0
model_67_8656.pth,0.995
model_67_8657.pth,0.997
model_67_8658.pth,0.999
model_67_8659.pth,0.997
model_67_8660.pth,0.999
model_67_8661.pth,1.0
model_67_8662.pth,0.999
model_67_8663.pth,0.999
model_67_8664.pth,0.999
model_67_8665.pth,1.0
model_67_8666.pth,0.997
model_67_8667.pth,0.999
model_67_8668.pth,0.993
model_67_8669.pth,0.999
model_67_8670.pth,1.0
model_67_8671.pth,0.997
model_67_8672.pth,0.994
model_67_8673.pth,1.0
model_67_8674.pth,1.0
model_67_8675.pth,0.999
model_67_8676.pth,0.999
model_67_8677.pth,0.999
model_67_8678.pth,0.999
model_67_8679.pth,0.997
model_67_8680.pth,0.999
model_67_8681.pth,1.0
model_67_8682.pth,1.0
model_67_8683.pth,1.0
model_67_8684.pth,0.998
model_67_8685.pth,0.999
model_67_8686.pth,0.999
model_67_8687.pth,0.999
model_67_8688.pth,0.997
model_67_8689.pth,0.999
model_67_8690.pth,0.999
model_67_8691.pth,0.999
model_67_8692.pth,0.999
model_67_8693.pth,1.0
model_67_8694.pth,1.0
model_67_8695.pth,0.997
model_67_8696.pth,0.999
model_67_8697.pth,0.999
model_67_8698.pth,0.999
model_67_8699.pth,0.999
model_67_8700.pth,1.0
model_67_8701.pth,0.999
model_67_8702.pth,0.999
model_67_8703.pth,1.0
model_67_8704.pth,0.999
model_67_8705.pth,0.999
model_67_8706.pth,0.999
model_67_8707.pth,0.999
model_67_8708.pth,0.999
model_67_8709.pth,0.996
model_67_8710.pth,1.0
model_67_8711.pth,1.0
model_67_8712.pth,0.999
model_67_8713.pth,0.998
model_67_8714.pth,0.999
model_67_8715.pth,0.998
model_67_8716.pth,0.998
model_67_8717.pth,0.999
model_67_8718.pth,0.999
model_67_8719.pth,0.999
model_67_8720.pth,1.0
model_67_8721.pth,1.0
model_67_8722.pth,0.999
model_67_8723.pth,0.993
model_67_8724.pth,1.0
model_67_8725.pth,0.997
model_67_8726.pth,0.996
model_67_8727.pth,0.999
model_67_8728.pth,1.0
model_67_8729.pth,0.999
model_67_8730.pth,1.0
model_67_8731.pth,0.999
model_67_8732.pth,0.997
model_67_8733.pth,0.999
model_67_8734.pth,0.999
model_67_8735.pth,0.999
model_67_8736.pth,1.0
model_67_8737.pth,0.997
model_67_8738.pth,0.999
model_67_8739.pth,0.999
model_67_8740.pth,0.999
model_67_8741.pth,0.999
model_67_8742.pth,0.997
model_67_8743.pth,0.999
model_67_8744.pth,0.998
model_67_8745.pth,0.999
model_67_8746.pth,1.0
model_67_8747.pth,0.997
model_67_8748.pth,0.998
model_67_8749.pth,0.999
model_67_8750.pth,0.998
model_67_8751.pth,0.999
model_67_8752.pth,0.999
model_67_8753.pth,0.999
model_67_8754.pth,0.999
model_67_8755.pth,0.997
model_67_8756.pth,1.0
model_67_8757.pth,0.959
model_67_8758.pth,0.999
model_67_8759.pth,0.999
model_67_8760.pth,0.999
model_67_8761.pth,0.998
model_67_8762.pth,0.999
model_67_8763.pth,0.999
model_67_8764.pth,0.999
model_67_8765.pth,0.999
model_67_8766.pth,0.998
model_67_8767.pth,1.0
model_67_8768.pth,0.999
model_67_8769.pth,0.999
model_67_8770.pth,0.999
model_67_8771.pth,0.999
model_67_8772.pth,0.999
model_67_8773.pth,0.995
model_67_8774.pth,0.999
model_67_8775.pth,0.997
model_67_8776.pth,0.997
model_67_8777.pth,0.997
model_67_8778.pth,0.998
model_67_8779.pth,0.999
model_67_8780.pth,1.0
model_67_8781.pth,0.999
model_67_8782.pth,0.998
model_67_8783.pth,0.998
model_67_8784.pth,0.999
model_67_8785.pth,0.997
model_67_8786.pth,0.998
model_67_8787.pth,0.999
model_67_8788.pth,0.999
model_67_8789.pth,0.997
model_67_8790.pth,0.999
model_67_8791.pth,0.999
model_67_8792.pth,0.999
model_67_8793.pth,1.0
model_67_8794.pth,0.999
model_67_8795.pth,0.999
model_67_8796.pth,1.0
model_67_8797.pth,0.999
model_67_8798.pth,1.0
model_67_8799.pth,0.999
model_67_8800.pth,1.0
model_67_8801.pth,1.0
model_67_8802.pth,0.999
model_67_8803.pth,1.0
model_67_8804.pth,0.997
model_67_8805.pth,0.999
model_67_8806.pth,0.997
model_67_8807.pth,0.999
model_67_8808.pth,1.0
model_67_8809.pth,0.999
model_67_8810.pth,0.999
model_67_8811.pth,0.999
model_67_8812.pth,0.999
model_67_8813.pth,0.999
model_67_8814.pth,1.0
model_67_8815.pth,0.999
model_67_8816.pth,0.996
model_67_8817.pth,1.0
model_67_8818.pth,1.0
model_67_8819.pth,0.999
model_67_8820.pth,0.999
model_67_8821.pth,0.999
model_67_8822.pth,0.999
model_67_8823.pth,0.999
model_67_8824.pth,1.0
model_67_8825.pth,0.999
model_67_8826.pth,0.999
model_67_8827.pth,0.999
model_67_8828.pth,0.999
model_67_8829.pth,0.999
model_67_8830.pth,0.999
model_67_8831.pth,0.995
model_67_8832.pth,0.998
model_67_8833.pth,0.999
model_67_8834.pth,0.999
model_67_8835.pth,0.999
model_67_8836.pth,0.999
model_67_8837.pth,1.0
model_67_8838.pth,0.999
model_67_8839.pth,0.999
model_67_8840.pth,1.0
model_67_8841.pth,0.999
model_67_8842.pth,0.999
model_67_8843.pth,0.997
model_67_8844.pth,0.999
model_67_8845.pth,0.999
model_67_8846.pth,0.999
model_67_8847.pth,1.0
model_67_8848.pth,0.999
model_67_8849.pth,1.0
model_67_8850.pth,0.999
model_67_8851.pth,1.0
model_67_8852.pth,0.998
model_67_8853.pth,0.999
model_67_8854.pth,0.999
model_67_8855.pth,0.999
model_67_8856.pth,0.998
model_67_8857.pth,0.999
model_67_8858.pth,0.998
model_67_8859.pth,0.999
model_67_8860.pth,0.999
model_67_8861.pth,0.999
model_67_8862.pth,0.999
model_67_8863.pth,0.999
model_67_8864.pth,0.999
model_67_8865.pth,0.997
model_67_8866.pth,1.0
model_67_8867.pth,0.999
model_67_8868.pth,0.999
model_67_8869.pth,1.0
model_67_8870.pth,0.993
model_67_8871.pth,0.999
model_67_8872.pth,1.0
model_67_8873.pth,0.999
model_67_8874.pth,0.999
model_67_8875.pth,1.0
model_67_8876.pth,1.0
model_67_8877.pth,0.999
model_67_8878.pth,0.999
model_67_8879.pth,0.999
model_67_8880.pth,1.0
model_67_8881.pth,0.999
model_67_8882.pth,0.999
model_67_8883.pth,0.999
model_67_8884.pth,0.999
model_67_8885.pth,0.997
model_67_8886.pth,0.999
model_67_8887.pth,0.999
model_67_8888.pth,0.998
model_67_8889.pth,0.999
model_67_8890.pth,0.999
model_67_8891.pth,1.0
model_67_8892.pth,0.997
model_67_8893.pth,0.998
model_67_8894.pth,1.0
model_67_8895.pth,0.998
model_67_8896.pth,0.999
model_67_8897.pth,0.999
model_67_8898.pth,0.992
model_67_8899.pth,0.999
model_67_8900.pth,0.999
model_67_8901.pth,0.999
model_67_8902.pth,0.999
model_67_8903.pth,0.997
model_67_8904.pth,0.999
model_67_8905.pth,1.0
